Post Source,Post URL,Username,Comment,clean_text,lang_primary_language,lang_is_code_mixed,lang_javanese_score,lang_indonesian_score,lang_confidence
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Makanya saya pas Tahun Baru tidak mau keluar naik Suroboyo bus,karena dulu pernah sebelum pandemi jam tiga atau empat sore,busnya sudah tidak ada padahal saya masih belum pulang",pas suroboyo buskarena pandemi jam sorebusnya pulang,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Ko, kalah kro kota ku Semarang jam e ditambah lho min",ko kalah kro kota ku semarang jam e ditambah lho min,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Dan terjadi lagi....,,unknown,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"eri cahyadi bosok, mudun ae pak",eri cahyadi bosok mudun ae,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,lagian jaman ngene atek sekat2an akhire berimbas ke transprt umum dan salahe g info jauh2 hri jg kasian klo ada yg g tau ttg hal ini tuas nunggu bus lak an,jaman ngene atek sekatan akhire berimbas transprt salahe g info hri jg kasian klo yg g tau ttg tuas nunggu bus lak an,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"aku ngobrol sm temenku org Jakarta, transum mereka operasional s.d jam 2 malam bahkan malam kmrn MRT digratisin katanya, malu beud akuuu 😮😮😮",ngobrol sm temenku org jakarta transum operasional sd jam malam malam kmrn mrt digratisin malu beud akuuu,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Dahlah yaa. Ngurus parkir sama ormas aja mbulet gimana mau ngurus ginian, ga ada development sama sekali.",dahlah yaa ngurus parkir ormas aja mbulet gimana ngurus ginian ga development,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Pemkot surabaya tidak becus mengoptimalkan operasional suroboyo bus, trans jatim, trans semanggi jadwal terakhir pukul 01:00 malam pokoknya pemkot surabaya harus dipecat sepecat-pecatnya biarkan saja pemkot surabaya kapok akibatnya telantarkan calon penumpang suroboyo bus, trans jatim, dan trans semanggi, lebih baik pihak swasta sebagai pengganti pemkot surabaya makan uang rakyat infrastruktur transportasi umum perkotaan bus 🚍🚎🚌, kereta api commuterline, infrastruktur mass rapid transit / MRT kereta api bawah tanah, dan infrastruktur light rail transit / LRT kereta api ringan diatas jalur layang 🚉🚊🚇🚈🚋🚅🚄🚆🚝🚟",pemkot surabaya becus mengoptimalkan operasional suroboyo bus trans jatim trans semanggi jadwal malam pokoknya pemkot surabaya dipecat sepecatpecatnya biarkan pemkot surabaya kapok akibatnya telantarkan calon penumpang suroboyo bus trans jatim trans semanggi swasta pengganti pemkot surabaya makan uang rakyat infrastruktur transportasi perkotaan bus kereta api commuterline infrastruktur mass rapid transit mrt kereta api tanah infrastruktur light rail transit lrt kereta api ringan diatas jalur layang,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Kejadian tahun lalu terulang kembali😑👏,kejadian terulang,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,kudue onok win-win solution.. hrusnya ada perpanjangan jam operasional dan driver sg lembur oleh bonus sg lumayan.. ngnu lak enak se,kudue onok winwin solution hrusnya perpanjangan jam operasional driver sg lembur bonus sg lumayan ngnu lak enak,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Ga ada peningkatan malah kemunduran,ga peningkatan kemunduran,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Lagi ngurusin bongkar rumay,ngurusin bongkar rumay,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Ngurus banjir ga bisa.. ngurus ormas preman ga bisa.. ngurus transportasi umum ga bisa.. trus bisanya ngapain dahh 😌,ngurus banjir ga ngurus ormas preman ga ngurus transportasi ga trus bisanya ngapain dahh,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Tapi emang bener.. Sebagai kota metropolitan terbesar kedua di Indonesia, dari segi transportasi umum, yaaa begitulah😂",emang bener kota metropolitan terbesar indonesia segi transportasi yaaa,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Surabaya KONTOLLLLLL,surabaya kontollllll,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Saya sbnernya berharap @commuterline bsa mengoperasikan KA Jenggala atau Trans Jatim ke arah Surabaya jam set5 pagi dan ke arah Sidoarjo beroperasi sampai jam 11 malam,sbnernya berharap bsa mengoperasikan ka jenggala trans jatim arah surabaya jam set pagi arah sidoarjo beroperasi jam malam,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,kecewa banget kemarin baru tau r4 stop operasional jam 5,kecewa banget kemarin tau r stop operasional jam,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Emang badut transportasi kota satu ini,emang badut transportasi kota,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,jancuk goblok notok jedok. ancen kontol,jancuk goblok notok jedok ancen kontol,javanese,True,0.16666666666666666,0.0,0.16666666666666666
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Gimana sih ini walikota,gimana sih walikota,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,bruh,bruh,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Ayoo ngamuk minnnn,ayoo ngamuk minnnn,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,sopo walikotae.,sopo walikotae,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Ya ampuunnnn pantesan nunggu ga dapet2,ya ampuunnnn pantesan nunggu ga dapet,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Singkat saja: Eri asu,singkat eri asu,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Transumnya kan cuma pajangan doang xixixi,transumnya pajangan doang xixixi,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,soale pegawaine yo pingin taun baruan 😍😍,soale pegawaine pingin taun baruan,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Walikota e ae gupuh karo jenenge dee dewe, yo gak nyandak masalah ngenean wkwk",walikota e ae gupuh jenenge dee dewe gak nyandak ngenean wkwk,javanese,False,0.09090909090909091,0.0,0.09090909090909091
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Kota manja,kota manja,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Jangan gitu min. Dibilang gak kasian sama supirnya, butuh libur katanya 😛",gitu min dibilang gak kasian supirnya butuh libur,javanese,True,0.125,0.0,0.125
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,@cakj1,,unknown,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,@ericahyadi_,,unknown,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==e,"Last commute 4 sore, ini manja bgt",last commute sore manja bgt,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Aneh,aneh,mixed,False,0.0,0.0,0.0
Dishub,https://www.instagram.com/p/DS6_hwUE6-B/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Tak guyu ae min, wes biasah hal begitu😂",guyu ae min wes biasah,javanese,True,0.2,0.0,0.2
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,,Gmn dgn sy yg baru plg kerja pk.16.00😢,gmn dgn sy yg plg kerja pk,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Kok tambah mundur seh jam e iku kudu e di tambah lah wong high season mosok rek jare sby kota gede transum e malah koyo ngene😢,mundur seh jam e kudu e high season mosok rek jare sby kota gede transum e koyo ngene,javanese,False,0.05555555555555555,0.0,0.05555555555555555
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,kenapa pas akhir tahun selalu di nerf jadwalnya ya…? 😅,pas nerf jadwalnya ya,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Wah wong Pemkot AREP prei mlaku2😂..kok ya pas malam tahun baru malah dikurangi jam operasional rel ..WES ANEH @ericahyadi_ @cakj1 @surabaya,pemkot arep prei mlakukok ya pas malam dikurangi jam operasional rel wes aneh,javanese,False,0.07692307692307693,0.0,0.07692307692307693
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Iki mbak @wie.9998887_ infonya😂,mbak infonya,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kirain bakal sampe malem ternyata malah jd makin sore, emg agak laen ini transportasi umum surabaya 😹",kirain sampe malem jd sore emg laen transportasi surabaya,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Muesti loh ya,muesti loh ya,javanese,True,0.3333333333333333,0.0,0.3333333333333333
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kenapa transum kok layanannya seadanya gini, makanya surabaya nggak pernah jadi jujukan wisatawan karena layanan fasilitasnya saat high season aja begini😥",transum layanannya seadanya gini surabaya nggak jujukan wisatawan layanan fasilitasnya high season aja,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kalau udah begini terus, kenapa nggak serahkan urusan transum kepada pihak swasta? Ini tiap kali ada hari penting suka motong dan kurangi jadwal transum",udah nggak serahkan urusan transum swasta kali suka motong kurangi jadwal transum,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"masa sprti tahun lalu sih pak. tolonglah pak, yg masih kerja di malam tahun baru juga butuh transum utk pulang. knp tdk bisa lewat jalan lain sprti saat CFD yg rutin tiap hari minggu",sprti sih tolonglah yg kerja malam butuh transum utk pulang knp tdk jalan sprti cfd yg rutin minggu,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Malam Tahun Baru be like. Jeketi: Tambah jam operasional Transum biar bisa naik Transum dari/ke acara Malam Tahun Baru. Meanwhile Esbeye: Jadwal di-nerf 😅🗿,malam be like jeketi jam operasional transum biar transum darike acara malam meanwhile esbeye jadwal dinerf,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Kebiasaan mesti motong jadwal 😂,kebiasaan mesti motong jadwal,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Infonya tolong dikumandangkan di halte2 dan unit yg jalan hari inii, kasihan penumpang (apalagi yg sepuh2) yg ndak ngikutin informasi online",infonya tolong dikumandangkan halte unit yg jalan inii kasihan penumpang yg sepuh yg ndak ngikutin informasi online,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,kesalahan berpikir,kesalahan berpikir,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kukira bakal tambah jam operasional, ternyata di kurangi, kontras banget sama kota metropolitan sebelah 😂😂😂",kukira jam operasional kurangi kontras banget kota metropolitan sebelah,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Delok komentar e wong"" ngene butuh transum, ga eleng lk ngelek"" no trasnsum e WW AMBE SB yoop 😂",delok komentar e ngene butuh transum ga eleng lk ngelek no trasnsum e ww ambe sb yoop,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Dishub dan bapenda mode ngincer duit parkir kendaraan bermotor yg berpotensi mbludak di malam tahun baru taaa????,dishub bapenda mode ngincer duit parkir kendaraan bermotor yg berpotensi mbludak malam taaa,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Harusnya dibuat makin malem malah sore udah terakhir huft,malem sore udah huft,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"harusnya nih ya sebagai kota besar, orang2 juga pasti berkumpul buat tahun baruan. Pemkotnya dukung juga dong, jam operasionalnya jadi sampe jam 1 dini hari gitu. Trs ada doa bersama, kalo acaranya sampe malem bgt kan yaa lebih baik naik transum pulangnya",nih ya kota orang berkumpul baruan pemkotnya dukung jam operasionalnya sampe jam gitu trs doa kalo acaranya sampe malem bgt yaa transum pulangnya,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"tiba-tiba banget anjir? trs ngumuminnya cuman lewat sini doang? gimana orang yg ga punya hp, yg ga follow akun ini? nih surabaya dari kemarinn gaada peningkatan, malah downgrade kek gini anjir",tibatiba banget anjir trs ngumuminnya cuman doang gimana orang yg ga hp yg ga follow akun nih surabaya kemarinn gaada peningkatan downgrade kek gini anjir,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,31 Desember masih banyak orang kerja lek,desember orang kerja lek,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Bukane dikei insentif, malah dikei diskon 😂😂",bukane dikei insentif dikei diskon,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Dan aku korban terjebak di TP mau ke bungurasih... banyak yg gak tau infonya....,korban terjebak tp bungurasih yg gak tau infonya,javanese,True,0.125,0.0,0.125
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Pas banget nyesuaiin pas orang pulang kerja, dimana lagi butuh butuhnya",pas banget nyesuaiin pas orang pulang kerja dimana butuh butuhnya,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Anomali ibukota provinsi emg cocok 11:12 sama Bandung sama-sama ancur transumnya. Kalah sama jakarta semarang. Kalo ga niat mending jadiin bus wisata aja kyk di malang.,anomali ibukota provinsi emg cocok bandung samasama ancur transumnya kalah jakarta semarang kalo ga niat mending jadiin bus wisata aja kyk malang,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Bahkan di semarang sama jakarta pun jam operasionalnya ditambah, ojol di jam2 itu juga susah. Kasihan yang kerjanya sampe malem",semarang jakarta jam operasionalnya ditambah ojol jam susah kasihan kerjanya sampe malem,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,Wkwkwk bukannya malah peak ya tgl 31🤭🤭 mana jam 16 banget udh terakhir,wkwkwk peak ya tgl jam banget udh,mixed,False,0.0,0.0,0.0
FDTS,https://www.instagram.com/p/DS4BM8NjwYY/?utm_source=ig_web_copy_link&igsh=MzRlODBiNWFlZA==,"Kota aneh emang, ga mikirin yang pake kendaraan umum buat kebutuhan sehari2",kota aneh emang ga mikirin pake kendaraan kebutuhan sehari,mixed,False,0.0,0.0,0.0
